mu,m_neg_4,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3,m_4
0.813856427378965,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.818030050083472,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.82220367278798,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.826377295492488,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.830550918196995,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.834724540901502,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.83889816360601,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.843071786310517,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.847245409015025,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.851419031719533,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.85559265442404,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.859766277128548,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.863939899833055,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.868113522537563,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.87228714524207,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.876460767946578,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.880634390651085,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.884808013355593,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.8889816360601,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.893155258764608,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.897328881469115,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.901502504173623,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.90567612687813,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.909849749582638,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.914023372287145,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.918196994991653,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.92237061769616,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.926544240400668,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.930717863105175,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.934891485809683,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.93906510851419,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.943238731218698,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.947412353923205,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.951585976627713,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.95575959933222,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.959933222036728,3.50812747823417,2.50812747823417,1.50812747823417,0.508127478234174,0,1.49187252176583,2.49187252176583,3.49187252176583,4.49187252176583
0.964106844741235,3.57075489766568,2.57075489766568,1.57075489766568,0.570754897665675,0,1.42924510233432,2.42924510233432,3.42924510233432,4.42924510233432
0.968280467445743,3.60132790494872,2.60132790494872,1.60132790494872,0.60132790494872,0,1.39867209505128,2.39867209505128,3.39867209505128,4.39867209505128
0.97245409015025,3.62603423315554,2.62603423315554,1.62603423315554,0.62603423315554,0,1.37396576684446,2.37396576684446,3.37396576684446,4.37396576684446
0.976627712854758,3.64798701418928,2.64798701418928,1.64798701418928,0.647987014189277,0,1.35201298581072,2.35201298581072,3.35201298581072,4.35201298581072
0.980801335559265,3.66841814471752,2.66841814471752,1.66841814471752,0.668418144717518,0,1.33158185528248,2.33158185528248,3.33158185528248,4.33158185528248
0.984974958263773,3.68798731578961,2.68798731578961,1.68798731578961,0.687987315789614,0,1.31201268421039,2.31201268421039,3.31201268421039,4.31201268421039
0.989148580968281,3.70713272599919,2.70713272599919,1.70713272599919,0.70713272599919,0,1.29286727400081,2.29286727400081,3.29286727400081,4.29286727400081
0.993322203672788,3.72617829585483,2.72617829585483,1.72617829585483,0.726178295854828,0,1.27382170414517,2.27382170414517,3.27382170414517,4.27382170414517
0.997495826377296,3.74541198458167,2.74541198458167,1.74541198458167,0.745411984581668,0,1.25458801541833,2.25458801541833,3.25458801541833,4.25458801541833
1.0016694490818,3.76512838614061,2.76512838614061,1.76512838614061,0.765128386140609,0,1.23487161385939,2.23487161385939,3.23487161385939,4.23487161385939
1.00584307178631,3.78561372951297,2.78561372951297,1.78561372951297,0.78561372951297,0,1.21438627048703,2.21438627048703,3.21438627048703,4.21438627048703
1.01001669449082,3.80726743439245,2.80726743439245,1.80726743439245,0.807267434392451,0,1.19273256560755,2.19273256560755,3.19273256560755,4.19273256560755
1.01419031719533,3.83074977217057,2.83074977217057,1.83074977217057,0.830749772170565,0,1.16925022782943,2.16925022782943,3.16925022782943,4.16925022782944
1.01836393989983,3.85710202293124,2.85710202293124,1.85710202293124,0.85710202293124,0,1.14289797706876,2.14289797706876,3.14289797706876,4.14289797706876
1.02253756260434,3.88851474524713,2.88851474524713,1.88851474524713,0.888514745247131,0,1.11148525475287,2.11148525475287,3.11148525475287,4.11148525475287
1.02671118530885,3.93185726202791,2.93185726202791,1.93185726202791,0.931857262027907,0,1.06814273797209,2.06814273797209,3.06814273797209,4.06814273797209
1.03088480801336,4,3,2,1,0,1,2,3,4
1.03505843071786,4,3,2,1,0,1,2,3,4
1.03923205342237,4,3,2,1,0,1,2,3,4
1.04340567612688,4,3,2,1,0,1,2,3,4
1.04757929883139,4,3,2,1,0,1,2,3,4
1.05175292153589,4,3,2,1,0,1,2,3,4
1.0559265442404,4,3,2,1,0,1,2,3,4
1.06010016694491,4,3,2,1,0,1,2,3,4
1.06427378964942,4,3,2,1,0,1,2,3,4
1.06844741235392,4,3,2,1,0,1,2,3,4
1.07262103505843,4,3,2,1,0,1,2,3,4
1.07679465776294,4,3,2,1,0,1,2,3,4
1.08096828046745,4,3,2,1,0,1,2,3,4
1.08514190317195,4,3,2,1,0,1,2,3,4
1.08931552587646,4,3,2,1,0,1,2,3,4
1.09348914858097,4,3,2,1,0,1,2,3,4
1.09766277128548,4,3,2,1,0,1,2,3,4
1.10183639398998,4,3,2,1,0,1,2,3,4
1.10601001669449,4,3,2,1,0,1,2,3,4
1.110183639399,4,3,2,1,0,1,2,3,4
1.11435726210351,4,3,2,1,0,1,2,3,4
1.11853088480801,4,3,2,1,0,1,2,3,4
1.12270450751252,4,3,2,1,0,1,2,3,4
1.12687813021703,4,3,2,1,0,1,2,3,4
1.13105175292154,4,3,2,1,0,1,2,3,4
1.13522537562604,4,3,2,1,0,1,2,3,4
1.13939899833055,4,3,2,1,0,1,2,3,4
1.14357262103506,4,3,2,1,0,1,2,3,4
1.14774624373957,4,3,2,1,0,1,2,3,4
1.15191986644407,4,3,2,1,0,1,2,3,4
1.15609348914858,4,3,2,1,0,1,2,3,4
1.16026711185309,4,3,2,1,0,1,2,3,4
1.1644407345576,4,3,2,1,0,1,2,3,4
1.1686143572621,4,3,2,1,0,1,2,3,4
1.17278797996661,4,3,2,1,0,1,2,3,4
1.17696160267112,4,3,2,1,0,1,2,3,4
1.18113522537563,4,3,2,1,0,1,2,3,4
1.18530884808013,4,3,2,1,0,1,2,3,4
1.18948247078464,4,3,2,1,0,1,2,3,4
1.19365609348915,4,3,2,1,0,1,2,3,4
1.19782971619366,4,3,2,1,0,1,2,3,4
1.20200333889816,4,3,2,1,0,1,2,3,4
