mu,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3
0.243739565943239,2.77276548019687,1.77276548019687,0.772765480196869,0,1.22723451980313,2.22723451980313,3.22723451980313
0.247078464106845,2.77209801868728,1.77209801868728,0.772098018687278,0,1.22790198131272,2.22790198131272,3.22790198131272
0.250417362270451,2.77142573359706,1.77142573359706,0.771425733597056,0,1.22857426640294,2.22857426640294,3.22857426640294
0.253756260434057,2.77074884639864,1.77074884639864,0.770748846398636,0,1.22925115360136,2.22925115360136,3.22925115360136
0.257095158597663,2.77006748909268,1.77006748909268,0.770067489092683,0,1.22993251090732,2.22993251090732,3.22993251090732
0.260434056761269,2.76938181540626,1.76938181540626,0.769381815406261,0,1.23061818459374,2.23061818459374,3.23061818459374
0.263772954924875,2.76869198139796,1.76869198139796,0.768691981397963,0,1.23130801860204,2.23130801860204,3.23130801860204
0.267111853088481,2.76799814454512,1.76799814454512,0.767998144545118,0,1.23200185545488,2.23200185545488,3.23200185545488
0.270450751252087,2.76730046374584,1.76730046374584,0.767300463745843,0,1.23269953625416,2.23269953625416,3.23269953625416
0.273789649415693,2.76659909932443,1.76659909932443,0.766599099324433,0,1.23340090067557,2.23340090067557,3.23340090067557
0.277128547579299,2.76589419472774,1.76589419472774,0.765894194727742,0,1.23410580527226,2.23410580527226,3.23410580527226
0.280467445742905,2.76518590596817,1.76518590596817,0.765185905968169,0,1.23481409403183,2.23481409403183,3.23481409403183
0.283806343906511,2.76447443097789,1.76447443097789,0.764474430977888,0,1.23552556902211,2.23552556902211,3.23552556902211
0.287145242070117,2.76375994362288,1.76375994362288,0.76375994362288,0,1.23624005637712,2.23624005637712,3.23624005637712
0.290484140233723,2.76304261012765,1.76304261012765,0.76304261012765,0,1.23695738987235,2.23695738987235,3.23695738987235
0.293823038397329,2.76232259814385,1.76232259814385,0.76232259814385,0,1.23767740185615,2.23767740185615,3.23767740185615
0.297161936560935,2.76160007676942,1.76160007676942,0.761600076769416,0,1.23839992323058,2.23839992323058,3.23839992323058
0.300500834724541,2.76087521909277,1.76087521909277,0.760875219092771,0,1.23912478090723,2.23912478090723,3.23912478090723
0.303839732888147,2.76014816631408,1.76014816631408,0.760148166314083,0,1.23985183368592,2.23985183368592,3.23985183368592
0.307178631051753,2.75941909123318,1.75941909123318,0.759419091233185,0,1.24058090876682,2.24058090876682,3.24058090876682
0.310517529215359,2.75868817437841,1.75868817437841,0.758688174378407,0,1.24131182562159,2.24131182562159,3.24131182562159
0.313856427378965,2.75795558779668,1.75795558779668,0.757955587796676,0,1.24204441220332,2.24204441220332,3.24204441220332
0.317195325542571,2.7572215047137,1.7572215047137,0.7572215047137,0,1.2427784952863,2.2427784952863,3.2427784952863
0.320534223706177,2.75648609956305,1.75648609956305,0.75648609956305,0,1.24351390043695,2.24351390043695,3.24351390043695
0.323873121869783,2.75574954802766,1.75574954802766,0.755749548027658,0,1.24425045197234,2.24425045197234,3.24425045197234
0.327212020033389,2.75501202709291,1.75501202709291,0.755012027092915,0,1.24498797290709,2.24498797290709,3.24498797290709
0.330550918196995,2.7542737151108,1.7542737151108,0.7542737151108,0,1.2457262848892,2.2457262848892,3.2457262848892
0.333889816360601,2.75353479187446,1.75353479187446,0.753534791874457,0,1.24646520812554,2.24646520812554,3.24646520812554
0.337228714524207,2.75279543870273,1.75279543870273,0.752795438702735,0,1.24720456129727,2.24720456129727,3.24720456129727
0.340567612687813,2.75205583853417,1.75205583853417,0.752055838534168,0,1.24794416146583,2.24794416146583,3.24794416146583
0.343906510851419,2.75131577548677,1.75131577548677,0.751315775486775,0,1.24868422451323,2.24868422451323,3.24868422451323
0.347245409015025,2.75057567623652,1.75057567623652,0.750575676236523,0,1.24942432376348,2.24942432376348,3.24942432376348
0.350584307178631,2.74983576648697,1.74983576648697,0.749835766486973,0,1.25016423351303,2.25016423351303,3.25016423351303
0.353923205342237,2.74909622079716,1.74909622079716,0.74909622079716,0,1.25090377920284,2.25090377920284,3.25090377920284
0.357262103505843,2.74835721591118,1.74835721591118,0.748357215911177,0,1.25164278408882,2.25164278408882,3.25164278408882
0.360601001669449,2.74761893109478,1.74761893109479,0.747618931094785,0,1.25238106890521,2.25238106890522,3.25238106890522
0.363939899833055,2.74688154848399,1.74688154848399,0.74688154848399,0,1.25311845151601,2.25311845151601,3.25311845151601
0.367278797996661,2.74614525344268,1.74614525344269,0.746145253442685,0,1.25385474655731,2.25385474655732,3.25385474655732
0.370617696160267,2.74542772752874,1.74542772752874,0.745427727528741,0,1.25457227247126,2.25457227247126,3.25457227247126
0.373956594323873,2.74470100543531,1.74470100543531,0.744701005435313,0,1.25529899456469,2.25529899456469,3.25529899456469
0.377295492487479,2.7439739209982,1.7439739209982,0.743973920998201,0,1.2560260790018,2.2560260790018,3.2560260790018
0.380634390651085,2.74324908308889,1.74324908308889,0.74324908308889,0,1.25675091691111,2.25675091691111,3.25675091691111
0.383973288814691,2.74252753131942,1.74252753131942,0.74252753131942,0,1.25747246868058,2.25747246868058,3.25747246868058
0.387312186978297,2.74180951155502,1.74180951155502,0.741809511555022,0,1.25819048844498,2.25819048844498,3.25819048844498
0.390651085141903,2.74109463014747,1.74109463014747,0.741094630147474,0,1.25890536985253,2.25890536985253,3.25890536985253
